lat,lng,label
1.0374646654420845,-60.00457763671875,Deforestation
1.057374057826182,-60.00732421875,Deforestation
0.8047220768127195,-60.07392883300781,Deforestation
0.8376776754978303,-59.94071960449219,Deforestation
0.8926030520310967,-60.157012939453125,Deforestation
0.8809314764497254,-60.23323059082031,Deforestation
0.8871105504599276,-60.24147033691406,Deforestation
0.909767066337823,-60.20782470703125,Deforestation
0.9262444432751287,-60.24627685546875,Deforestation
1.0587471146907559,-60.23735046386719,Deforestation
1.0642393360601847,-60.217437744140625,Deforestation
1.0560010003542877,-60.24833679199219,Deforestation
1.0244205126966455,-60.27374267578125,Deforestation
0.712033063362748,-59.794464111328125,Deforestation
0.7436162079501766,-59.775238037109375,Deforestation
